Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
2018-11-10 01:10:00,6336.0,6336.01,6336.0,6336.0,1.17803773,7464.0542552,6336.0061101
2018-11-10 01:11:00,6336.0,6336.01,6336.0,6336.0,0.84185365,5333.987305,6336.003063
2018-11-10 01:12:00,6336.01,6336.01,6336.0,6336.01,0.46565215,2950.3765865,6336.0098015
2018-11-10 01:13:00,6336.01,6336.01,6336.0,6336.01,0.63974772,4053.4462093,6336.007276899999
2018-11-10 01:14:00,6336.01,6336.01,6336.0,6336.01,1.02210989,6476.0948556,6336.00645
2018-11-10 01:15:00,6336.0,6336.01,6336.0,6336.01,1.18358336,7499.1935169,6336.007898
2018-11-10 01:16:00,6336.01,6336.01,6336.0,6336.01,1.35826141,8605.957800799999,6336.0099443
2018-11-10 01:17:00,6336.0,6336.01,6336.0,6336.0,1.49568109,9476.6400737,6336.0031340000005
2018-11-10 01:18:00,6336.01,6336.01,6336.0,6336.0,0.41045232,2600.6289696999997,6336.007479999999
2018-11-10 01:19:00,6336.01,6336.01,6336.0,6336.01,1.28271618,8127.2935177,6336.002963399999
2018-11-10 01:20:00,6336.01,6336.01,6336.0,6336.01,4.11936136,26100.308272,6336.0084225
2018-11-10 01:21:00,6336.01,6336.01,6336.0,6336.01,1.84823167,11710.406165,6336.0055748
2018-11-10 01:22:00,6336.01,6336.01,6336.0,6336.01,0.76022025,4816.7575948,6336.0027503
2018-11-10 01:23:00,6336.01,6336.01,6336.0,6336.01,0.72333214,4583.0386843999995,6336.0086342
2018-11-10 01:24:00,6336.01,6336.01,6336.0,6336.01,1.15991984,7349.2621003,6336.0086162
2018-11-10 01:25:00,6336.01,6336.01,6336.0,6336.01,0.30228428,1915.2759524,6336.0091116
2018-11-10 01:26:00,6336.01,6336.01,6336.0,6336.01,1.03167111,6536.6767895,6336.0083715
2018-11-10 01:27:00,6336.01,6336.01,6336.0,6336.0,0.1872168,1186.2073662999999,6336.0091951
2018-11-10 01:28:00,6336.01,6336.01,6336.0,6336.01,2.13656707,13537.303508,6336.0068111
2018-11-10 01:29:00,6336.01,6336.01,6336.0,6336.01,0.36204433,2293.9153134,6336.0067355
2018-11-10 01:30:00,6336.01,6336.01,6336.01,6336.01,2.51344711,15925.226023,6336.01
2018-11-10 01:31:00,6336.0,6336.01,6336.0,6336.01,0.61497627,3896.4928585999996,6336.0052228
2018-11-10 01:32:00,6336.01,6336.01,6336.0,6336.01,0.37096248,2350.4215657,6336.008875199999
2018-11-10 01:33:00,6336.01,6336.01,6336.0,6336.0,1.23570229,7829.415448000001,6336.0046439
2018-11-10 01:34:00,6336.01,6336.01,6336.0,6336.01,0.51945053,3291.2427337,6336.0080385
2018-11-10 01:35:00,6336.01,6336.01,6336.0,6336.01,3.09266692,19595.145819,6336.002656000001
2018-11-10 01:36:00,6336.0,6336.01,6336.0,6336.01,0.27212329999999996,1724.175717,6336.0091438
2018-11-10 01:37:00,6336.01,6336.01,6336.0,6336.0,2.5049152,15871.151693000002,6336.003587300001
2018-11-10 01:38:00,6336.0,6336.01,6336.0,6336.01,3.06510907,19420.554875,6336.0077673
2018-11-10 01:39:00,6336.01,6336.01,6336.0,6336.01,2.9260069,18539.185778,6336.002071100001
2018-11-10 01:40:00,6336.01,6336.01,6336.0,6336.01,0.98525452,6242.5776702,6336.0051068
2018-11-10 01:41:00,6336.01,6336.01,6336.0,6336.01,0.37314754,2364.2658488,6336.0081344
2018-11-10 01:42:00,6336.01,6336.01,6336.0,6336.01,0.31789018,2014.1541660999999,6336.0062462
2018-11-10 01:43:00,6336.01,6336.01,6336.0,6336.01,0.46408161,2940.4255218000003,6336.009569
2018-11-10 01:44:00,6336.01,6336.01,6336.0,6336.01,3.86900728,24514.06798,6336.0097838
2018-11-10 01:45:00,6336.0,6336.01,6336.0,6336.01,0.59343629,3760.0160401,6336.006246100001
2018-11-10 01:46:00,6336.01,6336.01,6336.0,6336.01,0.45344485,2873.0306509,6336.0090007
2018-11-10 01:47:00,6336.0,6336.01,6336.0,6336.01,1.50610885,9542.712302700002,6336.0044015
2018-11-10 01:48:00,6336.01,6336.01,6336.0,6336.01,1.67043484,10583.887077,6336.0071423
2018-11-10 01:49:00,6336.0,6336.01,6336.0,6336.01,3.5625708,22572.467785,6336.0053883
2018-11-10 01:50:00,6336.01,6336.01,6336.0,6336.01,0.78247859,4957.7889111,6336.0058338
2018-11-10 01:51:00,6336.01,6336.01,6336.0,6336.0,1.49479344,9471.017538099999,6336.004216100001
2018-11-10 01:52:00,6336.01,6336.01,6336.0,6336.01,0.75709129,4796.9346964,6336.005657199999
2018-11-10 01:53:00,6336.01,6336.01,6336.0,6336.01,0.70353438,4457.598499199999,6336.0066344
2018-11-10 01:54:00,6336.0,6336.01,6336.0,6336.01,1.87131818,11856.687359,6336.008213800001
2018-11-10 01:55:00,6336.01,6336.01,6336.0,6336.01,1.5938614,10098.71977,6336.008746
2018-11-10 01:56:00,6336.01,6336.01,6336.0,6336.01,1.69785669,10757.633437,6336.007921
2018-11-10 01:57:00,6336.01,6336.01,6336.0,6336.01,1.56934558,9943.3818459,6336.005257600001
2018-11-10 01:58:00,6336.01,6336.01,6336.0,6336.01,0.49606876,3143.0942053000003,6336.0051241
2018-11-10 01:59:00,6336.01,6336.01,6336.0,6336.01,0.27606687,1749.1618649999998,6336.0078846
2018-11-10 02:00:00,6336.01,6336.01,6336.0,6336.01,0.57012737,3612.3317515,6336.0083054
2018-11-10 02:01:00,6336.01,6336.01,6336.0,6336.01,0.64390272,4079.7731380000005,6336.008547899999
2018-11-10 02:02:00,6336.01,6336.01,6336.0,6336.01,1.95873642,12410.560555,6336.0033683
2018-11-10 02:03:00,6336.01,6336.01,6336.0,6336.01,1.7236002000000001,10920.73885,6336.004631600001
2018-11-10 02:04:00,6336.01,6338.0,6336.0,6338.0,0.49306379,3124.2311489999997,6336.3629867
2018-11-10 02:05:00,6338.0,6340.0,6338.0,6340.0,1.64577492,10431.692272,6338.468368299999
2018-11-10 02:06:00,6340.0,6340.0,6340.0,6340.0,0.38875392,2464.6998528,6340.0
2018-11-10 02:07:00,6340.0,6340.0,6339.99,6340.0,2.605369,16518.020966,6339.9929015
2018-11-10 02:08:00,6340.0,6340.99,6339.99,6340.99,1.04036417,6596.5905315,6340.6552452
2018-11-10 02:09:00,6340.99,6340.99,6340.98,6340.99,1.36404648,8649.397588,6340.9845008
2018-11-10 02:10:00,6340.99,6340.99,6340.98,6340.99,0.41903909,2657.122394,6340.9893192
2018-11-10 02:11:00,6340.99,6343.59,6340.98,6343.42,5.94699946,37722.846966000005,6343.1730942
2018-11-10 02:12:00,6343.42,6343.42,6342.48,6342.69,1.02360875,6492.257773699999,6342.518832199999
2018-11-10 02:13:00,6342.88,6343.6,6342.68,6343.6,0.79939302,5070.8921268,6343.428076
2018-11-10 02:14:00,6343.59,6343.89,6343.59,6343.89,5.66938584,35964.942431,6343.710491100001
2018-11-10 02:15:00,6343.89,6344.0,6343.88,6344.0,1.14301317,7251.264253200001,6343.9901163
2018-11-10 02:16:00,6344.0,6344.0,6343.99,6344.0,0.26269218,1666.5190138,6343.9993296
2018-11-10 02:17:00,6344.0,6344.0,6343.99,6344.0,0.63581498,4033.6093465000004,6343.9986056
2018-11-10 02:18:00,6344.0,6344.0,6343.99,6344.0,0.76363407,4844.4936217,6343.9987974
2018-11-10 02:19:00,6344.0,6344.0,6343.99,6344.0,0.74458659,4723.6563997,6343.9987546
2018-11-10 02:20:00,6344.0,6344.0,6343.99,6343.99,1.02214917,6484.5124433,6343.998149800001
2018-11-10 02:21:00,6343.99,6344.72,6343.99,6344.72,2.34738452,14892.120865,6344.1335403
2018-11-10 02:22:00,6344.72,6344.79,6344.72,6344.79,5.6645486,35940.355418,6344.7871942
2018-11-10 02:23:00,6344.79,6344.79,6344.78,6344.79,0.76062186,4825.9847537,6344.788399499999
2018-11-10 02:24:00,6344.79,6344.79,6344.78,6344.79,0.81907795,5196.8766939,6344.7889104
2018-11-10 02:25:00,6344.79,6345.0,6344.78,6345.0,1.61363448,10238.20407,6344.8099285
2018-11-10 02:26:00,6345.0,6345.0,6344.8,6344.8,0.39295356,2493.223822,6344.8307276000005
2018-11-10 02:27:00,6344.8,6344.8,6344.79,6344.8,0.72883582,4624.3133395,6344.794276899999
2018-11-10 02:28:00,6344.8,6344.8,6344.79,6344.8,2.3232353999999997,14740.462459,6344.7993514
2018-11-10 02:29:00,6344.8,6344.8,6344.79,6344.8,1.69698928,10767.055806,6344.7989526
2018-11-10 02:30:00,6344.8,6344.8,6344.8,6344.8,0.60099895,3813.218138,6344.8
2018-11-10 02:31:00,6344.8,6344.8,6344.79,6344.8,1.60391223,10176.493081999999,6344.7942425
2018-11-10 02:32:00,6344.8,6344.8,6344.79,6344.79,0.92918203,5895.4725016,6344.7982325
2018-11-10 02:33:00,6344.79,6345.25,6344.79,6345.24,1.69363889,10746.267481,6345.0760044
2018-11-10 02:34:00,6345.25,6345.25,6345.24,6345.25,0.81674035,5182.419407,6345.2471854
2018-11-10 02:35:00,6345.25,6345.25,6345.24,6345.25,0.45980171,2917.5567862,6345.2499693
2018-11-10 02:36:00,6345.24,6345.25,6345.24,6345.25,0.54223018,3440.5837367,6345.2457345
2018-11-10 02:37:00,6345.25,6345.25,6345.24,6345.25,2.08211717,13211.540815,6345.2436806000005
2018-11-10 02:38:00,6345.24,6345.25,6345.24,6345.25,2.85736888,18130.694547,6345.2411319
2018-11-10 02:39:00,6345.25,6346.06,6345.24,6346.06,3.85624718,24469.023208000002,6345.2942889
2018-11-10 02:40:00,6346.06,6346.06,6346.05,6346.06,8.28394602,52570.418391,6346.0599894
2018-11-10 02:41:00,6346.06,6346.06,6346.05,6346.05,4.437628500000001,28161.415093,6346.0506196999995
2018-11-10 02:42:00,6346.06,6346.06,6344.78,6344.79,1.32872127,8430.912017,6345.132126199999
2018-11-10 02:43:00,6344.79,6344.79,6343.45,6344.34,1.45180183,9211.0648838,6344.574509800001
2018-11-10 02:44:00,6344.34,6344.34,6341.93,6341.94,1.90982628,12113.691929999999,6342.8239818
2018-11-10 02:45:00,6344.3,6344.31,6344.29,6344.3,1.64342291,10426.365557,6344.298532899999
2018-11-10 02:46:00,6344.3,6344.3,6344.29,6344.29,0.68809479,4365.479434399999,6344.2995032
2018-11-10 02:47:00,6344.3,6344.3,6344.29,6344.3,1.04278463,6615.729811,6344.2916405000005
2018-11-10 02:48:00,6344.3,6344.3,6344.29,6344.29,1.6157587,10250.847843000001,6344.293762899999
2018-11-10 02:49:00,6344.3,6344.3,6344.29,6344.29,2.16449121,13732.180107,6344.299318
2018-11-10 02:50:00,6344.3,6344.3,6344.29,6344.3,1.89019164,11991.939643000002,6344.2983183999995
2018-11-10 02:51:00,6344.3,6344.3,6344.29,6344.3,2.92559377,18560.837328999998,6344.2975302
2018-11-10 02:52:00,6344.3,6344.3,6344.29,6344.3,0.82431562,5229.7014327,6344.294959100001
2018-11-10 02:53:00,6344.3,6344.3,6344.3,6344.3,0.35390438,2245.275558,6344.3
2018-11-10 02:54:00,6344.3,6344.3,6344.29,6344.3,0.65472994,4153.7997336,6344.294769300001
2018-11-10 02:55:00,6344.3,6344.3,6344.29,6344.3,0.64409478,4086.3290074,6344.2976628
2018-11-10 02:56:00,6344.29,6344.3,6344.29,6344.3,1.6173111999999998,10260.700652,6344.295799
2018-11-10 02:57:00,6344.29,6344.29,6341.21,6341.21,3.28836766,20854.43347,6341.8801139
2018-11-10 02:58:00,6341.24,6341.24,6340.29,6340.3,1.77531312,11256.349869,6340.4870624
2018-11-10 02:59:00,6340.3,6340.3,6340.29,6340.29,0.58725806,3723.3895755000003,6340.295398300001
2018-11-10 03:00:00,6340.29,6340.3,6340.29,6340.3,1.0557698,6693.8900416,6340.2931601
2018-11-10 03:01:00,6340.3,6340.31,6340.29,6340.3,0.9632056999999999,6107.018913399999,6340.3060358
2018-11-10 03:02:00,6340.3,6340.3,6340.3,6340.3,0.23614015,1497.1993929999999,6340.3
2018-11-10 03:03:00,6340.29,6340.3,6340.27,6340.3,3.65735702,23188.682923,6340.2841986
2018-11-10 03:04:00,6340.3,6340.3,6340.29,6340.3,0.51004522,3233.8395109000003,6340.2996127999995
2018-11-10 03:05:00,6340.3,6341.3,6340.29,6341.3,1.16462956,7384.585115100001,6340.715854
2018-11-10 03:06:00,6341.3,6341.3,6341.29,6341.3,0.78625284,4985.8596249,6341.2929929
2018-11-10 03:07:00,6341.29,6341.3,6341.06,6341.3,2.71744043,17231.739911,6341.16565
2018-11-10 03:08:00,6341.29,6341.3,6341.29,6341.3,0.91173392,5781.5772244,6341.2988127
2018-11-10 03:09:00,6341.29,6341.3,6341.29,6341.3,2.19965889,13948.683238999998,6341.2937806
2018-11-10 03:10:00,6341.3,6341.3,6341.29,6341.29,1.4085911,8932.2876362,6341.292115300001
2018-11-10 03:11:00,6341.29,6341.3,6341.29,6341.3,0.1808059,1146.5443703,6341.299538699999
2018-11-10 03:12:00,6341.29,6341.3,6341.29,6341.3,0.94108257,5967.6809772,6341.2937052
2018-11-10 03:13:00,6341.29,6341.3,6341.29,6341.3,0.66661067,4227.176512399999,6341.2974058
2018-11-10 03:14:00,6341.29,6341.3,6341.29,6341.3,0.89848865,5697.5804051000005,6341.2936882
2018-11-10 03:15:00,6341.29,6341.3,6341.29,6341.3,0.30232882,1917.157048,6341.2976905000005
2018-11-10 03:16:00,6341.29,6341.3,6341.29,6341.29,0.45765801,2902.144296,6341.294662300001
2018-11-10 03:17:00,6341.3,6341.3,6341.29,6341.3,1.15399598,7317.8312038,6341.2969635
2018-11-10 03:18:00,6341.3,6341.36,6341.29,6341.36,2.07600741,13164.601836,6341.3077299
2018-11-10 03:19:00,6341.36,6341.36,6341.35,6341.36,0.97173424,6162.1091713999995,6341.352314
2018-11-10 03:20:00,6341.35,6341.36,6341.35,6341.36,0.45620049,2892.9303025,6341.3572891
2018-11-10 03:21:00,6341.35,6342.86,6341.35,6342.86,1.6931749,10738.272329000001,6342.092792
2018-11-10 03:22:00,6342.86,6342.86,6342.85,6342.85,0.91207292,5785.1482767,6342.857188100001
2018-11-10 03:23:00,6342.86,6342.86,6342.85,6342.85,1.44521086,9166.759372499999,6342.852538800001
2018-11-10 03:24:00,6342.85,6342.86,6342.85,6342.86,0.47400661,3006.5571581,6342.8591388
2018-11-10 03:25:00,6342.85,6342.86,6342.85,6342.85,0.75893135,4813.7895659,6342.852441
2018-11-10 03:26:00,6342.85,6342.86,6342.85,6342.86,1.19311694,7567.769418899999,6342.8564001
2018-11-10 03:27:00,6342.85,6343.66,6342.85,6343.66,3.18983539,20234.064691,6343.294313699999
2018-11-10 03:28:00,6343.66,6344.31,6343.65,6344.31,1.00844684,6397.4618308,6343.8761242
2018-11-10 03:29:00,6344.31,6344.31,6344.3,6344.31,0.61779742,3919.4973264,6344.3083437
2018-11-10 03:30:00,6344.31,6344.31,6344.3,6344.31,1.2795653,8117.9524133,6344.3049083000005
2018-11-10 03:31:00,6344.31,6344.31,6344.3,6344.31,0.80316544,5095.5263654,6344.3048115
2018-11-10 03:32:00,6344.31,6344.31,6344.3,6344.31,1.6814444,10667.589567,6344.3011062
2018-11-10 03:33:00,6344.3,6344.31,6344.3,6344.31,0.28307977,1795.9452522,6344.308009699999
2018-11-10 03:34:00,6344.31,6344.31,6344.3,6344.31,0.34684981,2200.5202239,6344.302809100001
2018-11-10 03:35:00,6344.31,6344.31,6344.3,6344.31,0.60002593,3806.7499511999995,6344.3090721
2018-11-10 03:36:00,6344.31,6344.31,6344.3,6344.31,2.02412512,12841.672078,6344.3074495
2018-11-10 03:37:00,6344.3,6344.31,6344.3,6344.31,0.72468787,4597.6444171,6344.3098849
2018-11-10 03:38:00,6344.31,6344.31,6344.3,6344.31,0.33591239,2131.1322516,6344.3097517
2018-11-10 03:39:00,6344.31,6344.31,6344.3,6344.31,0.78170579,4959.382203,6344.3078795
2018-11-10 03:40:00,6344.3,6344.31,6344.3,6344.3,1.39006167,8818.9720903,6344.3027606000005
2018-11-10 03:41:00,6344.31,6344.31,6344.3,6344.3,0.93305879,5919.6118193,6344.3074357000005
2018-11-10 03:42:00,6344.31,6344.69,6344.3,6344.69,0.39000951,2474.3526897,6344.3393719
2018-11-10 03:43:00,6344.69,6344.69,6344.68,6344.69,0.7857119,4985.0937304,6344.6840125
2018-11-10 03:44:00,6344.68,6344.69,6344.68,6344.69,0.57338808,3637.9693791,6344.6895847
2018-11-10 03:45:00,6344.68,6344.69,6344.68,6344.69,1.13295944,7188.274943100001,6344.6886882
2018-11-10 03:46:00,6344.68,6344.69,6344.68,6344.69,1.49691498,9497.448279200002,6344.681165
2018-11-10 03:47:00,6344.68,6344.69,6344.68,6344.69,0.40548047,2572.6476890999998,6344.6895212
2018-11-10 03:48:00,6344.69,6344.69,6344.68,6344.69,0.36443821,2312.2462848,6344.6867572
2018-11-10 03:49:00,6344.68,6344.69,6344.68,6344.68,0.48653968,3086.9432013,6344.6895046
2018-11-10 03:50:00,6344.68,6344.69,6344.68,6344.69,0.32337282,2051.6994212,6344.6872907
2018-11-10 03:51:00,6344.68,6344.69,6344.68,6344.69,0.63158042,4007.1802304,6344.6872378
2018-11-10 03:52:00,6344.69,6344.69,6344.68,6344.69,1.69563684,10758.287406,6344.688409699999
2018-11-10 03:53:00,6344.68,6344.69,6344.68,6344.69,0.47569238,3018.119071,6344.6866039
2018-11-10 03:54:00,6344.76,6344.76,6344.75,6344.76,0.44732729,2838.1839336,6344.7591887
2018-11-10 03:55:00,6344.75,6344.76,6344.75,6344.76,1.36319356,8649.128845000001,6344.7547721
2018-11-10 03:56:00,6344.75,6344.76,6344.75,6344.76,0.5261741999999999,3338.4473175000003,6344.7567696999995
2018-11-10 03:57:00,6344.75,6344.76,6344.75,6344.76,0.36102124,2290.5912513,6344.7548162
2018-11-10 03:58:00,6344.75,6344.76,6344.75,6344.75,0.50683578,3215.7487124000004,6344.7547299
2018-11-10 03:59:00,6344.76,6344.76,6344.75,6344.76,0.29164101,1850.3912682999999,6344.7567553
2018-11-10 04:00:00,6344.75,6344.76,6344.75,6344.76,0.39325258,2495.091746,6344.7562022
2018-11-10 04:01:00,6344.75,6344.76,6344.75,6344.76,0.36373906,2307.8363049000004,6344.757983699999
2018-11-10 04:02:00,6344.76,6344.76,6344.75,6344.76,0.83466373,5295.740964199999,6344.7599001
2018-11-10 04:03:00,6344.76,6344.76,6344.75,6344.76,1.56620423,9937.1871108,6344.758186999999
2018-11-10 04:04:00,6344.75,6344.76,6344.68,6344.69,1.29640474,8225.3560916,6344.743919699999
2018-11-10 04:05:00,6344.68,6344.69,6344.68,6344.69,0.54385625,3450.5989090000003,6344.689261199999
2018-11-10 04:06:00,6344.68,6344.69,6344.68,6344.69,0.23157699,1469.2831979,6344.685617800001
2018-11-10 04:07:00,6344.69,6344.69,6344.68,6344.69,0.24148979,1532.1777723,6344.689654600001
2018-11-10 04:08:00,6344.68,6344.69,6344.68,6344.69,2.45111866,15551.580498,6344.6869185000005
2018-11-10 04:09:00,6344.68,6344.69,6344.68,6344.69,1.2417738,7878.669727699999,6344.6899328
2018-11-10 04:10:00,6344.68,6344.69,6342.85,6342.86,4.41564327,28012.364066000002,6343.892011399999
2018-11-10 04:11:00,6342.85,6342.86,6342.85,6342.86,0.68076543,4317.9976721,6342.856851699999
2018-11-10 04:12:00,6342.85,6342.86,6342.85,6342.86,2.82486414,17917.704815,6342.855417899999
2018-11-10 04:13:00,6342.85,6344.06,6342.85,6344.06,1.00078092,6347.8580375,6342.904736300001
2018-11-10 04:14:00,6344.06,6345.0,6344.01,6345.0,1.58295668,10043.516146,6344.7826921000005
2018-11-10 04:15:00,6344.99,6345.0,6344.99,6345.0,1.88662681,11970.633951,6344.9930251999995
2018-11-10 04:16:00,6345.0,6345.0,6344.99,6345.0,1.35801985,8616.6308131,6344.9962187
2018-11-10 04:17:00,6345.0,6345.0,6344.56,6344.99,1.39943594,8879.011929100001,6344.707660600001
2018-11-10 04:18:00,6345.0,6345.0,6344.99,6345.0,3.02934735,19221.208788,6344.9999511000005
2018-11-10 04:19:00,6344.99,6345.0,6344.99,6345.0,2.13931071,13573.924768,6344.999211300001
